Coordenada UTM X;Coordenada UTM Y;Nivel de Tensión (kV);Comunidad Autónoma;Nombre Subestación;Provincia;Municipio
535771,67;4074262,07;66;01 - Andalucía;AGUADULC;Almería;Roquetas de Mar
535771,67;4074262,07;20;01 - Andalucía;AGUADULC;Almería;Roquetas de Mar
575906,01;4135997,4;66;01 - Andalucía;ALBOX;Almería;Albox
575906,01;4135997,4;25;01 - Andalucía;ALBOX;Almería;Albox
503257,52;4091485,03;66;01 - Andalucía;ALCOLEA;Almería;Alcolea
503257,52;4091485,03;20;01 - Andalucía;ALCOLEA;Almería;Alcolea
550658,46;4077243,59;132;01 - Andalucía;ANDARAX;Almería;Almería
550658,46;4077243,59;66;01 - Andalucía;ANDARAX;Almería;Almería
550658,46;4077243,59;20;01 - Andalucía;ANDARAX;Almería;Almería
546841,66;4078401,93;66;01 - Andalucía;BELEN;Almería;Almería
546841,66;4078401,93;20;01 - Andalucía;BELEN;Almería;Almería
547587,76;4084860,19;132;01 - Andalucía;BENAHADU;Almería;Benahadux
547587,76;4084860,19;66;01 - Andalucía;BENAHADU;Almería;Benahadux
547587,76;4084860,19;20;01 - Andalucía;BENAHADU;Almería;Benahadux
506827,46;4076325,54;66;01 - Andalucía;BERJA;Almería;Berja
506827,46;4076325,54;20;01 - Andalucía;BERJA;Almería;Berja
567252,5;4135903,71;66;01 - Andalucía;CANTORIA;Almería;Cantoria
597120,19;4092843,61;132;01 - Andalucía;CARBONER;Almería;Carboneras
597120,19;4092843,61;20;01 - Andalucía;CARBONER;Almería;Carboneras
528430,08;4072234,8;66;01 - Andalucía;COSARIO;Almería;Mojonera, La
528430,08;4072234,8;20;01 - Andalucía;COSARIO;Almería;Mojonera, La
521012,47;4064606,76;66;01 - Andalucía;CUMBRES;Almería;Ejido, El
521012,47;4064606,76;20;01 - Andalucía;CUMBRES;Almería;Ejido, El
551301,31;4074626,68;66;01 - Andalucía;DESALADO;Almería;Almería
514561,93;4070051,68;66;01 - Andalucía;EJIDO;Almería;Ejido, El
514561,93;4070051,68;20;01 - Andalucía;EJIDO;Almería;Ejido, El
576346,86;4093418,73;132;01 - Andalucía;EMBALSE;Almería;Níjar
533131,94;4084986,83;66;01 - Andalucía;ENIX;Almería;Enix
533131,94;4084986,83;20;01 - Andalucía;ENIX;Almería;Enix
564134,71;4135034,06;66;01 - Andalucía;FINES;Almería;Fines
564134,71;4135034,06;25;01 - Andalucía;FINES;Almería;Fines
566883,22;4101577,74;132;01 - Andalucía;GRUPOTEC;Almería;Turrillas
592238,49;4136499,92;66;01 - Andalucía;H_OVERA;Almería;Huércal-Overa
592238,49;4136499,92;25;01 - Andalucía;H_OVERA;Almería;Huércal-Overa
597363,78;4091626,22;132;01 - Andalucía;HIBERICO;Almería;Carboneras
579790,89;4167682,03;25;01 - Andalucía;LOSVELEZ;Almería;Vélez-Rubio
573662,52;4096924,77;132;01 - Andalucía;LUCAINEN;Almería;Lucainena de las Torres
603420,83;4112594,88;132;01 - Andalucía;MOJACAR;Almería;Mojácar
603420,83;4112594,88;25;01 - Andalucía;MOJACAR;Almería;Mojácar
550135,84;4079816,3;132;01 - Andalucía;MOLINOS;Almería;Almería
550135,84;4079816,3;20;01 - Andalucía;MOLINOS;Almería;Almería
546952,93;4087540,24;132;01 - Andalucía;NARANJOS;Almería;Benahadux
546952,93;4087540,24;66;01 - Andalucía;NARANJOS;Almería;Benahadux
546952,93;4087540,24;25;01 - Andalucía;NARANJOS;Almería;Benahadux
574797,37;4085788,28;132;01 - Andalucía;PIPACES;Almería;Níjar
574797,37;4085788,28;20;01 - Andalucía;PIPACES;Almería;Níjar
532097,24;4064551,12;66;01 - Andalucía;PLAYA_SE;Almería;Roquetas de Mar
532097,24;4064551,12;20;01 - Andalucía;PLAYA_SE;Almería;Roquetas de Mar
606723,84;4124819,36;66;01 - Andalucía;PORTILLO;Almería;Cuevas del Almanzora
549665,09;4075455,37;66;01 - Andalucía;S_TOMAS;Almería;Almería
549665,09;4075455,37;20;01 - Andalucía;S_TOMAS;Almería;Almería
538374,95;4141234,98;132;01 - Andalucía;SERON;Almería;Serón
575058,77;4106359,04;132;01 - Andalucía;SORBAS;Almería;Sorbas
616822,81;4138597,43;132;01 - Andalucía;TERREROS;Almería;Pulpí
616822,81;4138597,43;25;01 - Andalucía;TERREROS;Almería;Pulpí
517485,07;4071482,52;66;01 - Andalucía;TOMILLAR;Almería;Ejido, El
517485,07;4071482,52;20;01 - Andalucía;TOMILLAR;Almería;Ejido, El
549114,39;4080329,92;66;01 - Andalucía;TORRECAR;Almería;Almería
549114,39;4080329,92;20;01 - Andalucía;TORRECAR;Almería;Almería
559674,45;4079523,23;132;01 - Andalucía;TOYO;Almería;Almería
559674,45;4079523,23;20;01 - Andalucía;TOYO;Almería;Almería
567199,53;4097882,87;132;01 - Andalucía;TURRILLA;Almería;Turrillas
598746,22;4123686,37;132;01 - Andalucía;VERA;Almería;Vera
598746,22;4123686,37;66;01 - Andalucía;VERA;Almería;Vera
598746,22;4123686,37;25;01 - Andalucía;VERA;Almería;Vera
609517,66;4124211,58;66;01 - Andalucía;VILLARIC;Almería;Cuevas del Almanzora
609517,66;4124211,58;25;01 - Andalucía;VILLARIC;Almería;Cuevas del Almanzora
224460,2;4068472,99;66;01 - Andalucía;ABELLO;Cádiz;Jerez de la Frontera
223340,42;4065908,25;66;01 - Andalucía;ABIERTAS;Cádiz;Jerez de la Frontera
223340,42;4065908,25;15;01 - Andalucía;ABIERTAS;Cádiz;Jerez de la Frontera
224025,81;4069288,82;66;01 - Andalucía;AGROALIM;Cádiz;Jerez de la Frontera
224025,81;4069288,82;15;01 - Andalucía;AGROALIM;Cádiz;Jerez de la Frontera
289998,63;4013346,47;66;01 - Andalucía;ALCAIDES;Cádiz;San Roque
289998,63;4013346,47;20;01 - Andalucía;ALCAIDES;Cádiz;San Roque
285094,55;4006884,88;66;01 - Andalucía;ALGECIRA;Cádiz;San Roque
285094,55;4006884,88;15;01 - Andalucía;ALGECIRA;Cádiz;San Roque
284645,08;4083664,84;66;01 - Andalucía;ALGODONA;Cádiz;Algodonales
284645,08;4083664,84;20;01 - Andalucía;ALGODONA;Cádiz;Algodonales
205782,07;4070351,52;66;01 - Andalucía;ALIJAR;Cádiz;Jerez de la Frontera
247867,49;4070740,81;66;01 - Andalucía;ARCOS;Cádiz;Arcos de la Frontera
247867,49;4070740,81;15;01 - Andalucía;ARCOS;Cádiz;Arcos de la Frontera
217652,88;4066024,75;66;01 - Andalucía;AREASUR;Cádiz;Jerez de la Frontera
217652,88;4066024,75;15;01 - Andalucía;AREASUR;Cádiz;Jerez de la Frontera
198307,96;4060313,07;66;01 - Andalucía;ARVINA;Cádiz;Rota
198307,96;4060313,07;15;01 - Andalucía;ARVINA;Cádiz;Rota
245793,23;4001220,77;66;01 - Andalucía;ATLANTER;Cádiz;Tarifa
245793,23;4001220,77;20;01 - Andalucía;ATLANTER;Cádiz;Tarifa
212532,2;4040591,98;66;01 - Andalucía;BAHIASUR;Cádiz;San Fernando
212532,2;4040591,98;20;01 - Andalucía;BAHIASUR;Cádiz;San Fernando
239666,01;4060323,72;66;01 - Andalucía;BARCAFLR;Cádiz;Jerez de la Frontera
239666,01;4060323,72;15;01 - Andalucía;BARCAFLR;Cádiz;Jerez de la Frontera
282360,75;4007123,9;20;01 - Andalucía;BARRIOS;Cádiz;Barrios, Los
218161,78;4025998,83;66;01 - Andalucía;BARROSA;Cádiz;Conil de la Frontera
218161,78;4025998,83;20;01 - Andalucía;BARROSA;Cádiz;Conil de la Frontera
253456,91;4075238,38;66;01 - Andalucía;BORNOS;Cádiz;Arcos de la Frontera
253456,91;4075238,38;20;01 - Andalucía;BORNOS;Cádiz;Arcos de la Frontera
253456,91;4075238,38;15;01 - Andalucía;BORNOS;Cádiz;Arcos de la Frontera
275191,35;4071234,6;66;01 - Andalucía;BOSQUE;Cádiz;Bosque, El
275191,35;4071234,6;20;01 - Andalucía;BOSQUE;Cádiz;Bosque, El
207558,4;4044886,18;132;01 - Andalucía;CADIZ;Cádiz;Cádiz
279539,31;4010543,81;66;01 - Andalucía;CANUELO;Cádiz;Barrios, Los
220971,3;4057072,11;66;01 - Andalucía;CARTUJA;Cádiz;Jerez de la Frontera
220971,3;4057072,11;15;01 - Andalucía;CARTUJA;Cádiz;Jerez de la Frontera
218886,26;4033918,24;66;01 - Andalucía;CHICLANA;Cádiz;Chiclana de la Frontera
218886,26;4033918,24;20;01 - Andalucía;CHICLANA;Cádiz;Chiclana de la Frontera
196651,99;4070539,83;66;01 - Andalucía;CHIPIONA;Cádiz;Chipiona
196651,99;4070539,83;15;01 - Andalucía;CHIPIONA;Cádiz;Chipiona
224745,22;4020492,76;66;01 - Andalucía;CONIL;Cádiz;Conil de la Frontera
224745,22;4020492,76;20;01 - Andalucía;CONIL;Cádiz;Conil de la Frontera
207373,82;4043327,37;66;01 - Andalucía;CORTADUR;Cádiz;Cádiz
286458,55;4005703,54;66;01 - Andalucía;CRINAVIS;Cádiz;San Roque
286458,55;4005703,54;20;01 - Andalucía;CRINAVIS;Cádiz;San Roque
264861;3990502,46;66;01 - Andalucía;CUBILLO;Cádiz;Tarifa
264861;3990502,46;20;01 - Andalucía;CUBILLO;Cádiz;Tarifa
283700,48;4009410,04;66;01 - Andalucía;EASTMAN;Cádiz;San Roque
220439,66;4061203,29;66;01 - Andalucía;EBRO;Cádiz;Jerez de la Frontera
278764,57;4001860,01;66;01 - Andalucía;ESTRECHO;Cádiz;Algeciras
278764,57;4001860,01;15;01 - Andalucía;ESTRECHO;Cádiz;Algeciras
278275,97;4005660,82;66;01 - Andalucía;FRESNO;Cádiz;Barrios, Los
278275,97;4005660,82;15;01 - Andalucía;FRESNO;Cádiz;Barrios, Los
278846,48;3998874,7;66;01 - Andalucía;GETARES;Cádiz;Algeciras
278846,48;3998874,7;20;01 - Andalucía;GETARES;Cádiz;Algeciras
278846,48;3998874,7;15;01 - Andalucía;GETARES;Cádiz;Algeciras
250404,01;4061888,84;66;01 - Andalucía;GUADALCA;Cádiz;Arcos de la Frontera
250404,01;4061888,84;20;01 - Andalucía;GUADALCA;Cádiz;Arcos de la Frontera
208288,58;4060755,13;66;01 - Andalucía;HINOJERA;Cádiz;Puerto de Santa María, El
208288,58;4060755,13;15;01 - Andalucía;HINOJERA;Cádiz;Puerto de Santa María, El
271042,8;4060295,14;66;01 - Andalucía;HURONES;Cádiz;San José del Valle
271042,8;4060295,14;15;01 - Andalucía;HURONES;Cádiz;San José del Valle
281252,67;4000335,77;66;01 - Andalucía;ISLAVERD;Cádiz;Algeciras
281252,67;4000335,77;15;01 - Andalucía;ISLAVERD;Cádiz;Algeciras
220941,65;4064531,88;66;01 - Andalucía;JEREZFRO;Cádiz;Jerez de la Frontera
220941,65;4064531,88;15;01 - Andalucía;JEREZFRO;Cádiz;Jerez de la Frontera
269088,84;3991684,8;66;01 - Andalucía;KWTARIFA;Cádiz;Tarifa
289492,79;4015212,93;66;01 - Andalucía;LASMESAS;Cádiz;San Roque
289492,79;4015212,93;20;01 - Andalucía;LASMESAS;Cádiz;San Roque
219959,03;4062594,43;66;01 - Andalucía;LOSNEGRO;Cádiz;Jerez de la Frontera
219959,03;4062594,43;15;01 - Andalucía;LOSNEGRO;Cádiz;Jerez de la Frontera
232542,6;4061913,01;132;01 - Andalucía;MAJADILL;Cádiz;Jerez de la Frontera
224770,52;4041579,15;66;01 - Andalucía;MARQUESA;Cádiz;Puerto Real
210399,56;4045972,25;66;01 - Andalucía;MATAGORD;Cádiz;Puerto Real
210399,56;4045972,25;20;01 - Andalucía;MATAGORD;Cádiz;Puerto Real
237714,08;4039800,9;66;01 - Andalucía;MEDINA_S;Cádiz;Medina-Sidonia
237714,08;4039800,9;15;01 - Andalucía;MEDINA_S;Cádiz;Medina-Sidonia
278077,77;4004691,22;66;01 - Andalucía;MENACHA;Cádiz;Algeciras
278077,77;4004691,22;15;01 - Andalucía;MENACHA;Cádiz;Algeciras
281690,14;4012771,78;66;01 - Andalucía;MERCANCI;Cádiz;San Roque
281690,14;4012771,78;15;01 - Andalucía;MERCANCI;Cádiz;San Roque
219690,84;4066994,99;66;01 - Andalucía;MONTEALT;Cádiz;Jerez de la Frontera
219690,84;4066994,99;15;01 - Andalucía;MONTEALT;Cádiz;Jerez de la Frontera
228582,58;4066950,31;66;01 - Andalucía;MONTECAS;Cádiz;Jerez de la Frontera
228582,58;4066950,31;15;01 - Andalucía;MONTECAS;Cádiz;Jerez de la Frontera
300665,52;4089769,21;66;01 - Andalucía;OLVERA;Cádiz;Olvera
300665,52;4089769,21;33;01 - Andalucía;OLVERA;Cádiz;Olvera
283067,21;4009356,18;66;01 - Andalucía;OXIGENO;Cádiz;San Roque
266893,12;3993945,58;66;01 - Andalucía;PESUR;Cádiz;Tarifa
283223,76;4014171,94;66;01 - Andalucía;PINARREY;Cádiz;San Roque
209365,64;4056270,38;66;01 - Andalucía;PLATERO;Cádiz;Puerto de Santa María, El
209365,64;4056270,38;15;01 - Andalucía;PLATERO;Cádiz;Puerto de Santa María, El
217400,79;4046092,55;132;01 - Andalucía;PTO_REAL;Cádiz;Puerto Real
217400,79;4046092,55;66;01 - Andalucía;PTO_REAL;Cádiz;Puerto Real
217400,79;4046092,55;20;01 - Andalucía;PTO_REAL;Cádiz;Puerto Real
204986,2;4063405,77;66;01 - Andalucía;PTO_SMAR;Cádiz;Puerto de Santa María, El
201789,95;4072251,72;66;01 - Andalucía;REMCAUDA;Cádiz;Sanlúcar de Barrameda
201789,95;4072251,72;15;01 - Andalucía;REMCAUDA;Cádiz;Sanlúcar de Barrameda
196168,88;4064499,69;66;01 - Andalucía;ROTA;Cádiz;Rota
196168,88;4064499,69;15;01 - Andalucía;ROTA;Cádiz;Rota
202343,57;4074319,19;66;01 - Andalucía;S_BARRAM;Cádiz;Sanlúcar de Barrameda
202343,57;4074319,19;15;01 - Andalucía;S_BARRAM;Cádiz;Sanlúcar de Barrameda
217118,07;4064246,31;66;01 - Andalucía;S_DOMING;Cádiz;Jerez de la Frontera
217118,07;4064246,31;15;01 - Andalucía;S_DOMING;Cádiz;Jerez de la Frontera
214286,18;4041642,74;66;01 - Andalucía;S_FERNAN;Cádiz;San Fernando
214286,18;4041642,74;20;01 - Andalucía;S_FERNAN;Cádiz;San Fernando
281537,94;4010173,25;66;01 - Andalucía;S_ROQUE;Cádiz;San Roque
281537,94;4010173,25;15;01 - Andalucía;S_ROQUE;Cádiz;San Roque
214786,74;4055490,42;66;01 - Andalucía;SALINAS;Cádiz;Puerto de Santa María, El
214786,74;4055490,42;15;01 - Andalucía;SALINAS;Cádiz;Puerto de Santa María, El
292925,08;4019293,81;66;01 - Andalucía;SOTOGRAN;Cádiz;San Roque
292925,08;4019293,81;20;01 - Andalucía;SOTOGRAN;Cádiz;San Roque
246485,74;4066493,87;66;01 - Andalucía;TABLELLI;Cádiz;Arcos de la Frontera
211530,69;4039149,28;66;01 - Andalucía;TIROJANE;Cádiz;San Fernando
211530,69;4039149,28;20;01 - Andalucía;TIROJANE;Cádiz;San Fernando
211521,19;4046351,91;66;01 - Andalucía;TROCADER;Cádiz;Puerto Real
211521,19;4046351,91;20;01 - Andalucía;TROCADER;Cádiz;Puerto Real
280118,39;4063766,73;66;01 - Andalucía;UBRIQUE;Cádiz;Benaocaz
280118,39;4063766,73;20;01 - Andalucía;UBRIQUE;Cádiz;Benaocaz
212068,2;4054083,92;66;01 - Andalucía;VALDELAG;Cádiz;Puerto de Santa María, El
212068,2;4054083,92;15;01 - Andalucía;VALDELAG;Cádiz;Puerto de Santa María, El
213065,22;4057595,33;66;01 - Andalucía;VALENCIA;Cádiz;Puerto de Santa María, El
213065,22;4057595,33;15;01 - Andalucía;VALENCIA;Cádiz;Puerto de Santa María, El
233043,84;4017255,45;66;01 - Andalucía;VEJER;Cádiz;Vejer de la Frontera
233043,84;4017255,45;20;01 - Andalucía;VEJER;Cádiz;Vejer de la Frontera
263154,21;4082162,56;66;01 - Andalucía;VILLMART;Cádiz;Villamartín
263154,21;4082162,56;20;01 - Andalucía;VILLMART;Cádiz;Villamartín
263154,21;4082162,56;15;01 - Andalucía;VILLMART;Cádiz;Villamartín
231569,84;4020934,3;66;01 - Andalucía;ZUMAJOS;Cádiz;Vejer de la Frontera
373421,56;4208988,68;66;01 - Andalucía;ARENOSO;Córdoba;Montoro
383797,49;4163847,59;132;01 - Andalucía;BAENA;Córdoba;Baena
383797,49;4163847,59;25;01 - Andalucía;BAENA;Córdoba;Baena
359687,61;4198998,88;66;01 - Andalucía;CANSINOS;Córdoba;Córdoba
359687,61;4198998,88;20;01 - Andalucía;CANSINOS;Córdoba;Córdoba
384188,08;4237062,42;66;01 - Andalucía;CARDENAS;Córdoba;Cardeña
330368,18;4172016,76;66;01 - Andalucía;CARLOTA;Córdoba;Carlota, La
330368,18;4172016,76;15;01 - Andalucía;CARLOTA;Córdoba;Carlota, La
368209,66;4203059,21;66;01 - Andalucía;CARPIO;Córdoba;Carpio, El
368209,66;4203059,21;25;01 - Andalucía;CARPIO;Córdoba;Carpio, El
340591,22;4191622,86;132;01 - Andalucía;CASILLAS;Córdoba;Córdoba
340591,22;4191622,86;66;01 - Andalucía;CASILLAS;Córdoba;Córdoba
340591,22;4191622,86;20;01 - Andalucía;CASILLAS;Córdoba;Córdoba
345418,93;4196433,11;66;01 - Andalucía;CEPANSA;Córdoba;Córdoba
345418,93;4196433,11;20;01 - Andalucía;CEPANSA;Córdoba;Córdoba
345132,72;4137353,48;66;01 - Andalucía;CORDBILL;Córdoba;Puente Genil
345132,72;4137353,48;25;01 - Andalucía;CORDBILL;Córdoba;Puente Genil
343496,79;4195684,96;66;01 - Andalucía;CRUZJUAR;Córdoba;Córdoba
343496,79;4195684,96;20;01 - Andalucía;CRUZJUAR;Córdoba;Córdoba
340210,91;4247023,96;132;01 - Andalucía;DANIEL_T;Córdoba;Pozoblanco
367737,86;4148134,27;132;01 - Andalucía;EGABRENS;Córdoba;Cabra
360803,72;4168194,5;132;01 - Andalucía;ESPEJO;Córdoba;Espejo
360803,72;4168194,5;66;01 - Andalucía;ESPEJO;Córdoba;Espejo
360803,72;4168194,5;25;01 - Andalucía;ESPEJO;Córdoba;Espejo
347303,04;4135924,75;132;01 - Andalucía;GENILCAB;Córdoba;Puente Genil
342192,84;4194684;66;01 - Andalucía;GRANCAPI;Córdoba;Córdoba
342192,84;4194684;20;01 - Andalucía;GRANCAPI;Córdoba;Córdoba
313947,39;4262081,22;66;01 - Andalucía;HINOJOSA;Córdoba;Hinojosa del Duque
313947,39;4262081,22;20;01 - Andalucía;HINOJOSA;Córdoba;Hinojosa del Duque
340350,82;4196005,49;66;01 - Andalucía;HUERTFIG;Córdoba;Córdoba
340350,82;4196005,49;20;01 - Andalucía;HUERTFIG;Córdoba;Córdoba
352842,76;4129007,23;66;01 - Andalucía;JAUJA;Córdoba;Lucena
352842,76;4129007,23;25;01 - Andalucía;JAUJA;Córdoba;Lucena
349693,42;4197959,22;132;01 - Andalucía;LANCHA;Córdoba;Córdoba
349693,42;4197959,22;66;01 - Andalucía;LANCHA;Córdoba;Córdoba
349693,42;4197959,22;20;01 - Andalucía;LANCHA;Córdoba;Córdoba
369121,72;4143132,13;132;01 - Andalucía;LUCENA;Córdoba;Lucena
369121,72;4143132,13;66;01 - Andalucía;LUCENA;Córdoba;Lucena
369121,72;4143132,13;25;01 - Andalucía;LUCENA;Córdoba;Lucena
326137,37;4189358,41;66;01 - Andalucía;MOCHOS;Córdoba;Almodóvar del Río
